Received regular ping from 162.13.25.27, time=30 ms
Received regular ping from 72.21.91.8, time=13 ms
Received regular ping from 72.21.91.117, time=15 ms
Failed to receive regular ping from 54.231.15.4, time=0 ms
Received regular ping from 72.21.91.54, time=12 ms
Received regular ping from 104.68.129.236, time=11 ms
Received regular ping from 23.15.9.171, time=14 ms
Received regular ping from 23.15.9.163, time=15 ms
Failed to receive regular ping from 54.77.189.195, time=0 ms
Received regular ping from 104.68.141.213, time=11 ms
Received regular ping from 198.58.111.238, time=43 ms
Received regular ping from 104.28.20.8, time=14 ms
Received regular ping from 104.28.21.8, time=16 ms
Received regular ping from 104.68.137.233, time=13 ms
Received regular ping from 192.33.31.51, time=14 ms
Received regular ping from 104.68.150.247, time=11 ms
Received regular ping from 194.146.175.18, time=102 ms
Received regular ping from 23.253.194.145, time=24 ms
Received regular ping from 23.192.160.113, time=14 ms
Received regular ping from 23.192.160.131, time=11 ms
Received regular ping from 54.230.193.33, time=12 ms
Received regular ping from 54.230.193.20, time=12 ms
Received regular ping from 54.239.152.183, time=13 ms
Received regular ping from 54.230.195.108, time=13 ms
Received regular ping from 54.230.192.213, time=15 ms
Received regular ping from 54.230.192.230, time=12 ms
Received regular ping from 54.192.192.106, time=13 ms
Received regular ping from 54.239.152.215, time=14 ms
Received regular ping from 104.68.137.246, time=14 ms
Received regular ping from 162.159.244.22, time=10 ms
Received regular ping from 162.159.245.22, time=13 ms
Received regular ping from 216.27.85.170, time=18 ms
Received regular ping from 66.162.232.134, time=23 ms
Received regular ping from 165.193.123.186, time=23 ms
Received regular ping from 54.210.1.247, time=36 ms
Failed to receive regular ping from 54.173.175.238, time=0 ms
Received regular ping from 54.174.153.95, time=39 ms
Received regular ping from 104.68.140.75, time=11 ms
Received regular ping from 104.68.150.103, time=11 ms
Received regular ping from 74.117.178.84, time=47 ms
Received regular ping from 74.117.178.90, time=45 ms
Received regular ping from 74.117.178.93, time=45 ms
Received regular ping from 199.101.133.79, time=44 ms
Received regular ping from 199.101.133.174, time=44 ms
Received regular ping from 199.101.133.176, time=20 ms
Received regular ping from 199.101.134.234, time=46 ms
Received regular ping from 199.101.134.236, time=46 ms
Received regular ping from 74.117.178.83, time=44 ms
Received regular ping from 72.5.217.201, time=61 ms
Received regular ping from 104.130.241.65, time=49 ms
Received regular ping from 76.74.255.123, time=53 ms
Received regular ping from 76.74.255.117, time=53 ms
Received regular ping from 192.0.82.250, time=99 ms
Failed to receive regular ping from 192.0.83.250, time=0 ms
Received regular ping from 66.155.11.244, time=11 ms
Received regular ping from 66.155.9.244, time=12 ms
Received regular ping from 54.231.17.236, time=24 ms
Received regular ping from 206.19.18.17, time=33 ms
Received regular ping from 162.159.255.138, time=14 ms
Received regular ping from 162.159.254.138, time=12 ms
Received regular ping from 162.159.255.137, time=11 ms
Received regular ping from 162.159.253.138, time=11 ms
Received regular ping from 162.159.252.138, time=10 ms
Received regular ping from 12.129.48.181, time=18 ms
Received regular ping from 66.155.9.244, time=11 ms
Received regular ping from 192.0.82.250, time=49 ms
Received regular ping from 66.155.11.244, time=12 ms
Received regular ping from 76.74.255.117, time=28 ms
Received regular ping from 76.74.255.123, time=21 ms
Failed to receive regular ping from 192.0.83.250, time=0 ms
Failed to receive regular ping from 205.201.132.96, time=0 ms
Received regular ping from 162.159.255.32, time=12 ms
Received regular ping from 162.159.253.33, time=18 ms
Received regular ping from 162.159.252.33, time=11 ms
Received regular ping from 162.159.255.33, time=11 ms
Received regular ping from 162.159.254.33, time=11 ms
Received regular ping from 72.21.91.8, time=10 ms
Received regular ping from 37.58.73.60, time=99 ms
Received regular ping from 104.68.148.54, time=21 ms
Received regular ping from 208.79.233.72, time=31 ms
Received regular ping from 192.185.188.140, time=24 ms
Received regular ping from 107.23.35.170, time=27 ms
Received regular ping from 74.201.12.20, time=20 ms
Received regular ping from 91.216.139.205, time=93 ms
Received regular ping from 208.47.228.196, time=30 ms
Received regular ping from 54.84.37.28, time=24 ms
Received regular ping from 108.162.202.98, time=11 ms
Received regular ping from 108.162.201.98, time=11 ms
Received regular ping from 216.58.148.100, time=19 ms
Received regular ping from 167.127.109.171, time=26 ms
Received regular ping from 96.30.38.113, time=23 ms
Received regular ping from 209.40.96.28, time=23 ms
Received regular ping from 208.70.160.53, time=65 ms
Received regular ping from 144.142.184.19, time=86 ms
Failed to receive regular ping from 204.145.67.100, time=0 ms
Received regular ping from 96.30.12.223, time=31 ms
Received regular ping from 104.68.148.166, time=12 ms
Received regular ping from 199.83.128.109, time=16 ms
Received regular ping from 190.93.246.199, time=14 ms
Received regular ping from 190.93.247.199, time=12 ms
Received regular ping from 23.15.9.163, time=12 ms
Received regular ping from 23.15.9.160, time=11 ms
Received regular ping from 162.159.253.108, time=11 ms
Received regular ping from 162.159.255.107, time=13 ms
Received regular ping from 162.159.255.108, time=14 ms
Received regular ping from 162.159.252.108, time=12 ms
Received regular ping from 162.159.254.108, time=12 ms
Received regular ping from 23.15.9.145, time=12 ms
Received regular ping from 23.15.9.154, time=17 ms
Received regular ping from 38.101.149.33, time=30 ms
Received regular ping from 209.104.5.198, time=25 ms
Received regular ping from 199.104.95.15, time=19 ms
Received regular ping from 174.129.13.205, time=15 ms
Failed to receive regular ping from 54.174.16.69, time=0 ms
Received regular ping from 54.175.219.99, time=104 ms
Received regular ping from 198.41.249.80, time=14 ms
Received regular ping from 162.159.240.81, time=13 ms
Received regular ping from 104.68.157.219, time=16 ms
Received regular ping from 192.230.68.92, time=22 ms
Received regular ping from 104.16.19.178, time=11 ms
Received regular ping from 104.16.17.178, time=11 ms
Received regular ping from 104.16.18.178, time=13 ms
Received regular ping from 104.16.20.178, time=12 ms
Received regular ping from 104.16.16.178, time=11 ms
Received regular ping from 172.229.241.18, time=16 ms
Received regular ping from 54.85.137.60, time=12 ms
Received regular ping from 46.236.9.36, time=17 ms
Received regular ping from 107.20.205.16, time=13 ms
Received regular ping from 104.68.144.136, time=12 ms
Received regular ping from 184.173.175.193, time=23 ms
Received regular ping from 192.237.225.81, time=36 ms
Received regular ping from 23.15.9.160, time=11 ms
Received regular ping from 23.15.9.177, time=11 ms
Received regular ping from 167.206.237.230, time=23 ms
Received regular ping from 96.6.113.153, time=14 ms
Received regular ping from 96.6.113.155, time=12 ms
Received regular ping from 209.207.213.20, time=11 ms
Received regular ping from 104.68.137.122, time=19 ms
Failed to receive regular ping from 184.73.153.162, time=0 ms
Received regular ping from 208.43.72.115, time=16 ms
Received icmp->type=3 icmp->code=13
Received regular ping from 208.82.7.22, time=24 ms
Failed to receive regular ping from 166.70.35.180, time=0 ms
Received regular ping from 91.221.127.61, time=21 ms
Received regular ping from 104.68.147.186, time=11 ms
Received regular ping from 54.86.47.15, time=28 ms
Received regular ping from 23.235.46.175, time=13 ms
Failed to receive regular ping from 152.130.96.221, time=0 ms
Received regular ping from 184.28.17.219, time=13 ms
Received regular ping from 184.28.17.162, time=11 ms
Received regular ping from 23.15.9.161, time=17 ms
Received regular ping from 23.15.9.162, time=11 ms
Received regular ping from 130.211.161.17, time=19 ms
Received regular ping from 93.184.216.229, time=11 ms
Received regular ping from 206.253.208.227, time=51 ms
Received regular ping from 104.68.133.26, time=26 ms
Received regular ping from 54.236.149.2, time=56 ms
Received regular ping from 54.208.65.29, time=12 ms
Received regular ping from 65.173.211.241, time=132 ms
Received icmp->type=3 icmp->code=13
Received regular ping from 206.159.101.241, time=20 ms
Received icmp->type=3 icmp->code=13
Received regular ping from 206.159.101.242, time=15 ms
Received regular ping from 54.231.13.236, time=55 ms
Received regular ping from 184.73.254.63, time=55 ms
Received regular ping from 67.202.219.28, time=103 ms
Received regular ping from 212.124.122.180, time=12 ms
Received regular ping from 96.30.12.222, time=32 ms
Received regular ping from 23.252.119.106, time=76 ms
Received regular ping from 23.15.9.168, time=13 ms
Received regular ping from 23.15.9.161, time=12 ms
Received regular ping from 137.200.4.16, time=22 ms
Received regular ping from 199.173.225.5, time=20 ms
Received regular ping from 54.192.19.123, time=13 ms
Received regular ping from 198.50.131.127, time=45 ms
Received regular ping from 198.52.211.75, time=18 ms
Received regular ping from 158.85.210.65, time=23 ms
Received regular ping from 173.226.180.130, time=25 ms
Received regular ping from 96.43.148.26, time=19 ms
Received regular ping from 96.43.149.26, time=22 ms
Received regular ping from 23.192.160.18, time=11 ms
Received regular ping from 23.192.160.10, time=11 ms
Failed to receive regular ping from 54.209.14.69, time=0 ms
Received regular ping from 198.186.175.108, time=27 ms
Received regular ping from 184.73.189.55, time=72 ms
Received regular ping from 23.15.9.171, time=14 ms
Received regular ping from 23.15.9.136, time=12 ms
Received regular ping from 66.135.34.229, time=52 ms
Received regular ping from 192.240.180.202, time=22 ms
Received regular ping from 54.174.118.57, time=22 ms
Received regular ping from 54.209.234.84, time=28 ms
Received regular ping from 104.68.147.182, time=10 ms
Received regular ping from 104.28.14.98, time=12 ms
Received regular ping from 104.28.15.98, time=11 ms
Received regular ping from 199.83.132.95, time=19 ms
Received regular ping from 67.192.47.75, time=23 ms
Received regular ping from 23.192.160.130, time=11 ms
Received regular ping from 23.192.160.98, time=15 ms
Received regular ping from 108.168.208.206, time=47 ms
Failed to receive regular ping from 209.82.215.211, time=0 ms
Received regular ping from 63.240.178.211, time=36 ms
Failed to receive regular ping from 75.101.166.180, time=0 ms
Received regular ping from 172.229.211.191, time=15 ms
Received regular ping from 107.21.114.209, time=24 ms
Received regular ping from 50.19.87.81, time=22 ms
Received icmp->type=3 icmp->code=3
Received regular ping from 23.23.93.211, time=79 ms
Received regular ping from 69.28.157.198, time=16 ms
Received regular ping from 23.15.9.162, time=16 ms
Received regular ping from 23.15.9.161, time=12 ms
Received regular ping from 74.125.22.121, time=31 ms
Received regular ping from 85.17.159.246, time=100 ms
Received regular ping from 69.89.74.67, time=73 ms
Received regular ping from 204.69.221.65, time=57 ms
Received regular ping from 104.28.10.19, time=15 ms
Received regular ping from 104.28.11.19, time=13 ms
Received regular ping from 199.182.216.166, time=26 ms
Received regular ping from 50.63.202.15, time=20 ms
Received regular ping from 174.137.169.188, time=17 ms
Received regular ping from 199.175.56.184, time=23 ms
Received regular ping from 74.205.74.193, time=24 ms
Received regular ping from 199.83.132.104, time=21 ms
Received regular ping from 162.159.240.98, time=11 ms
Received regular ping from 162.159.241.98, time=11 ms
Received regular ping from 67.134.33.235, time=23 ms
Received regular ping from 67.202.120.209, time=28 ms
Received regular ping from 67.202.120.212, time=23 ms
Received regular ping from 76.74.255.123, time=54 ms
Received regular ping from 76.74.255.117, time=55 ms
Failed to receive regular ping from 192.0.83.250, time=0 ms
Failed to receive regular ping from 192.0.82.250, time=0 ms
Received regular ping from 66.155.11.244, time=12 ms
Received regular ping from 66.155.9.244, time=11 ms
Received regular ping from 23.235.46.129, time=10 ms
Received regular ping from 199.27.76.192, time=16 ms
Received regular ping from 184.168.47.225, time=21 ms
Received regular ping from 198.41.185.252, time=12 ms
Received regular ping from 198.41.186.252, time=14 ms
Received regular ping from 184.73.238.217, time=43 ms
Received regular ping from 184.73.191.200, time=43 ms
Received regular ping from 72.3.209.144, time=26 ms
Received regular ping from 64.77.109.195, time=24 ms
Received regular ping from 4.59.181.209, time=29 ms
Received regular ping from 96.6.113.208, time=15 ms
Received regular ping from 96.6.113.233, time=14 ms
Received regular ping from 64.6.21.1, time=48 ms
Received regular ping from 64.6.28.1, time=23 ms
Received regular ping from 75.126.188.85, time=45 ms
Received regular ping from 173.192.66.171, time=48 ms
Received regular ping from 75.126.183.166, time=44 ms
Received regular ping from 108.168.215.125, time=45 ms
Received regular ping from 50.97.190.125, time=45 ms
Received regular ping from 184.172.6.214, time=22 ms
Received regular ping from 173.192.66.173, time=21 ms
Received regular ping from 75.126.188.88, time=25 ms
Received regular ping from 184.172.32.68, time=44 ms
Received regular ping from 75.126.188.82, time=44 ms
Received regular ping from 184.172.32.67, time=41 ms
Received icmp->type=3 icmp->code=13
Received regular ping from 50.97.190.123, time=40 ms
Received regular ping from 50.97.190.126, time=45 ms
Received regular ping from 172.229.240.101, time=17 ms
Received regular ping from 54.235.195.252, time=43 ms
Failed to receive regular ping from 23.23.190.88, time=0 ms
Received regular ping from 96.30.38.112, time=21 ms
Received regular ping from 216.146.46.11, time=16 ms
Received regular ping from 216.146.46.10, time=17 ms
Received regular ping from 23.15.7.144, time=60 ms
Received regular ping from 23.15.7.153, time=19 ms
Received regular ping from 50.17.228.101, time=43 ms
Received regular ping from 23.15.7.129, time=11 ms
Received regular ping from 23.15.7.96, time=12 ms
Failed to receive regular ping from 54.175.60.65, time=0 ms
Received regular ping from 209.17.68.209, time=48 ms
Received regular ping from 208.79.233.74, time=31 ms
Received regular ping from 104.68.150.247, time=11 ms
Failed to receive regular ping from 192.104.182.109, time=0 ms
Failed to receive regular ping from 192.104.182.209, time=0 ms
Received regular ping from 107.150.141.151, time=55 ms
Received regular ping from 151.138.22.50, time=52 ms
Received regular ping from 23.15.9.161, time=16 ms
Received regular ping from 23.15.9.162, time=11 ms
Received regular ping from 66.240.152.13, time=27 ms
Received regular ping from 23.192.160.128, time=16 ms
Received regular ping from 23.192.160.88, time=11 ms
Received regular ping from 208.75.148.135, time=32 ms
Received regular ping from 23.67.246.73, time=16 ms
Received regular ping from 23.67.246.65, time=16 ms
Received regular ping from 23.62.6.185, time=12 ms
Received regular ping from 23.62.6.162, time=12 ms
Received regular ping from 192.33.31.227, time=21 ms
Failed to receive regular ping from 199.66.166.210, time=0 ms
Received regular ping from 104.68.137.122, time=13 ms
Received regular ping from 74.115.2.240, time=66 ms
Received regular ping from 74.115.2.235, time=86 ms
Received regular ping from 96.8.93.198, time=23 ms
Received regular ping from 205.203.140.1, time=18 ms
Received regular ping from 205.203.140.65, time=21 ms
Received regular ping from 50.56.167.116, time=49 ms
Failed to receive regular ping from 167.211.100.20, time=0 ms
Received regular ping from 23.192.160.17, time=7 ms
Received regular ping from 23.192.160.8, time=11 ms
Received regular ping from 74.203.60.38, time=25 ms
Received regular ping from 72.167.38.152, time=74 ms
Received regular ping from 216.69.227.110, time=64 ms
Received regular ping from 104.68.147.94, time=11 ms
Failed to receive regular ping from 213.52.133.246, time=0 ms
Received regular ping from 104.68.148.196, time=12 ms
Received regular ping from 208.75.148.135, time=24 ms
Received regular ping from 204.74.99.100, time=22 ms
Received regular ping from 54.210.32.234, time=30 ms
Received regular ping from 173.194.68.121, time=21 ms
Received regular ping from 23.15.9.179, time=11 ms
Received regular ping from 23.15.9.154, time=11 ms
Received regular ping from 104.68.147.104, time=12 ms
Received regular ping from 72.5.254.220, time=45 ms
Received regular ping from 207.66.132.7, time=84 ms
Received regular ping from 64.13.162.37, time=91 ms
Received regular ping from 23.218.147.191, time=18 ms
Received regular ping from 198.58.118.221, time=47 ms
Received regular ping from 23.92.29.160, time=25 ms
Received regular ping from 74.217.254.29, time=11 ms
Received regular ping from 69.25.154.129, time=33 ms
Received regular ping from 104.68.129.24, time=11 ms
Received regular ping from 198.179.31.100, time=25 ms
Received regular ping from 23.192.160.16, time=14 ms
Received regular ping from 23.192.160.17, time=13 ms
Received regular ping from 23.61.5.42, time=12 ms
Received regular ping from 23.235.39.133, time=29 ms
Received regular ping from 199.27.76.129, time=16 ms
Received regular ping from 23.235.46.129, time=17 ms
Received regular ping from 66.203.93.81, time=25 ms
Received regular ping from 66.203.93.82, time=22 ms
Received regular ping from 69.26.113.72, time=33 ms
Failed to receive regular ping from 66.203.93.78, time=0 ms
Received regular ping from 66.203.93.79, time=23 ms
Received regular ping from 66.203.93.80, time=24 ms
Received regular ping from 66.135.210.182, time=21 ms
Received regular ping from 66.211.181.162, time=24 ms
Failed to receive regular ping from 66.211.181.182, time=0 ms
Received regular ping from 66.135.210.62, time=91 ms
Received regular ping from 208.79.233.72, time=31 ms
Received regular ping from 23.192.160.10, time=11 ms
Received regular ping from 23.192.160.18, time=10 ms
Received regular ping from 71.74.42.238, time=26 ms
Failed to receive regular ping from 66.155.97.30, time=0 ms
Received regular ping from 72.21.91.8, time=18 ms
Received regular ping from 23.15.9.161, time=11 ms
Received regular ping from 23.15.9.162, time=13 ms
Received regular ping from 170.171.208.125, time=16 ms
Received regular ping from 67.221.174.30, time=90 ms
Received regular ping from 72.21.91.8, time=11 ms
Received regular ping from 74.125.196.94, time=21 ms
Failed to receive regular ping from 209.15.13.157, time=0 ms
Failed to receive regular ping from 54.204.33.211, time=0 ms
Failed to receive regular ping from 206.29.181.10, time=0 ms
Failed to receive regular ping from 54.243.71.193, time=0 ms
Received icmp->type=12 icmp->code=0
Received regular ping from 54.225.167.225, time=45 ms
Received regular ping from 4.26.51.25, time=20 ms
Received regular ping from 4.26.51.30, time=63 ms
Failed to receive regular ping from 54.164.138.238, time=0 ms
Failed to receive regular ping from 54.86.184.150, time=0 ms
Received regular ping from 23.62.7.19, time=11 ms
Received regular ping from 23.62.7.25, time=12 ms
Received regular ping from 38.108.112.53, time=59 ms
Received regular ping from 23.61.7.2, time=12 ms
Received regular ping from 23.15.9.171, time=12 ms
Received regular ping from 23.15.9.163, time=17 ms
Received regular ping from 72.4.117.220, time=12 ms
Received regular ping from 209.114.50.45, time=59 ms
Received regular ping from 96.30.38.115, time=31 ms
Received regular ping from 216.146.46.11, time=19 ms
Received regular ping from 216.146.46.10, time=16 ms
Received regular ping from 23.23.136.139, time=79 ms
Received regular ping from 107.22.188.8, time=56 ms
Received regular ping from 204.145.125.82, time=19 ms
Received regular ping from 199.19.205.182, time=40 ms
Received regular ping from 104.68.137.119, time=11 ms
Received regular ping from 74.125.22.121, time=20 ms
Received regular ping from 50.57.204.6, time=36 ms
Received regular ping from 66.179.247.234, time=97 ms
Received regular ping from 54.187.91.13, time=23 ms
Received regular ping from 54.69.234.189, time=21 ms
Received regular ping from 104.131.120.80, time=17 ms
Received regular ping from 199.175.56.184, time=45 ms
Received regular ping from 192.5.151.12, time=22 ms
Received regular ping from 72.21.92.79, time=11 ms
Received regular ping from 107.170.130.230, time=17 ms
Received regular ping from 141.101.115.104, time=32 ms
Received regular ping from 190.93.245.104, time=11 ms
Received regular ping from 190.93.247.104, time=11 ms
Received regular ping from 190.93.246.104, time=11 ms
Received regular ping from 190.93.244.104, time=15 ms
Failed to receive regular ping from 208.43.227.72, time=0 ms
Received regular ping from 104.68.141.57, time=10 ms
Received regular ping from 216.23.181.216, time=20 ms
Failed to receive regular ping from 64.135.21.3, time=0 ms
Received regular ping from 66.155.9.244, time=11 ms
Received regular ping from 192.0.83.250, time=23 ms
Received regular ping from 76.74.255.123, time=48 ms
Received regular ping from 192.0.82.250, time=28 ms
Received regular ping from 76.74.255.117, time=46 ms
Received regular ping from 66.155.11.244, time=12 ms
Received regular ping from 198.41.206.64, time=14 ms
Received regular ping from 198.41.207.64, time=11 ms
Received regular ping from 104.68.154.180, time=11 ms
Received regular ping from 162.159.242.147, time=11 ms
Received regular ping from 162.159.241.147, time=11 ms
Received regular ping from 131.124.0.67, time=52 ms
Received regular ping from 38.108.112.51, time=45 ms
Received regular ping from 209.189.85.70, time=33 ms
Received regular ping from 54.208.78.137, time=123 ms
Received regular ping from 69.164.36.0, time=18 ms
Received regular ping from 69.164.36.128, time=34 ms
Received regular ping from 217.212.243.148, time=21 ms
Received regular ping from 204.236.238.27, time=22 ms
Received regular ping from 70.186.9.20, time=59 ms
Received icmp->type=12 icmp->code=0
Received regular ping from 192.0.82.250, time=87 ms
Failed to receive regular ping from 192.0.83.250, time=0 ms
Received regular ping from 66.155.11.244, time=11 ms
Received regular ping from 76.74.255.123, time=52 ms
Received regular ping from 76.74.255.117, time=27 ms
Received regular ping from 66.155.9.244, time=11 ms
Failed to receive regular ping from 198.239.146.52, time=0 ms
Received regular ping from 104.68.129.149, time=13 ms
Received regular ping from 162.209.41.107, time=42 ms
Received regular ping from 96.6.113.208, time=14 ms
Received regular ping from 96.6.113.161, time=12 ms
Received regular ping from 96.6.113.200, time=13 ms
Received regular ping from 96.6.113.194, time=12 ms
Failed to receive regular ping from 146.123.140.204, time=0 ms
Received regular ping from 66.148.72.61, time=13 ms
Received regular ping from 104.68.141.80, time=13 ms
Received regular ping from 23.253.121.184, time=46 ms
Received regular ping from 23.61.7.226, time=21 ms
Received regular ping from 162.159.244.241, time=11 ms
Received regular ping from 162.159.243.241, time=14 ms
Received regular ping from 104.28.30.105, time=12 ms
Received regular ping from 104.28.31.105, time=11 ms
Received regular ping from 172.229.241.169, time=19 ms
Received regular ping from 64.237.61.187, time=17 ms
Received regular ping from 216.93.251.207, time=21 ms
Received regular ping from 216.93.251.208, time=21 ms
Received regular ping from 216.93.251.209, time=25 ms
Received regular ping from 216.93.251.212, time=21 ms
Received regular ping from 216.93.251.213, time=28 ms
Received regular ping from 216.93.251.214, time=21 ms
Received regular ping from 216.93.251.217, time=22 ms
Received regular ping from 216.93.251.218, time=21 ms
Received regular ping from 216.93.251.219, time=22 ms
Received regular ping from 23.62.227.24, time=11 ms
Received regular ping from 170.146.234.214, time=25 ms
Received regular ping from 104.68.139.137, time=11 ms
Received regular ping from 104.68.151.137, time=12 ms
Received regular ping from 64.70.72.165, time=92 ms
Received regular ping from 74.117.206.70, time=41 ms
Received regular ping from 74.119.98.141, time=31 ms
Received regular ping from 72.52.6.10, time=16 ms
Received regular ping from 107.162.132.86, time=12 ms
Received regular ping from 66.155.11.244, time=12 ms
Received regular ping from 66.155.9.244, time=11 ms
Received regular ping from 192.0.83.250, time=20 ms
Received regular ping from 192.0.82.250, time=19 ms
Received regular ping from 76.74.255.123, time=53 ms
Received regular ping from 76.74.255.117, time=53 ms
Received regular ping from 94.230.219.148, time=20 ms
Received regular ping from 94.230.219.149, time=104 ms
Failed to receive regular ping from 199.175.56.184, time=0 ms
Received regular ping from 104.28.20.66, time=11 ms
Received regular ping from 104.28.21.66, time=11 ms
Received regular ping from 104.68.141.133, time=11 ms
Received regular ping from 108.162.206.102, time=11 ms
Received regular ping from 108.162.205.102, time=12 ms
Failed to receive regular ping from 213.86.174.185, time=0 ms
Received regular ping from 108.161.189.32, time=11 ms
Received regular ping from 66.85.99.157, time=77 ms
Received regular ping from 23.235.46.175, time=11 ms
Received regular ping from 216.109.84.10, time=13 ms
Failed to receive regular ping from 62.70.12.17, time=0 ms
Received regular ping from 76.74.255.123, time=18 ms
Received regular ping from 66.155.9.244, time=15 ms
Received regular ping from 66.155.11.244, time=11 ms
Failed to receive regular ping from 192.0.83.250, time=0 ms
Received regular ping from 192.0.82.250, time=79 ms
Received regular ping from 76.74.255.117, time=54 ms
Received regular ping from 54.191.98.134, time=99 ms
Failed to receive regular ping from 178.236.6.251, time=0 ms
Received regular ping from 184.28.17.179, time=11 ms
Received regular ping from 184.28.17.194, time=14 ms
Received regular ping from 75.98.93.60, time=56 ms
Received regular ping from 23.192.160.18, time=11 ms
Received regular ping from 23.192.160.10, time=11 ms
Received regular ping from 23.62.7.58, time=17 ms
Received regular ping from 23.62.7.66, time=17 ms
Received regular ping from 23.62.226.149, time=12 ms
Received regular ping from 131.253.14.125, time=129 ms
Received regular ping from 104.68.151.211, time=12 ms
Received regular ping from 104.68.130.40, time=16 ms
Received icmp->type=3 icmp->code=13
Received regular ping from 206.220.43.92, time=21 ms
Received regular ping from 23.15.9.163, time=12 ms
Received regular ping from 23.15.9.171, time=12 ms
Received regular ping from 23.61.5.81, time=12 ms
Received regular ping from 162.159.243.195, time=12 ms
Received regular ping from 162.159.244.195, time=11 ms
Received regular ping from 162.159.240.83, time=11 ms
Received regular ping from 198.41.249.82, time=11 ms
Received regular ping from 107.22.220.232, time=28 ms
Failed to receive regular ping from 184.73.221.188, time=0 ms
Received regular ping from 199.241.235.195, time=21 ms
Failed to receive regular ping from 54.183.153.83, time=0 ms
Failed to receive regular ping from 54.67.67.216, time=0 ms
Received regular ping from 23.253.39.215, time=22 ms
Failed to receive regular ping from 50.16.207.52, time=0 ms
Received regular ping from 107.21.253.254, time=78 ms
Failed to receive regular ping from 54.235.191.192, time=0 ms
Received regular ping from 72.52.81.84, time=74 ms
Received regular ping from 23.15.9.154, time=11 ms
Received regular ping from 23.15.9.177, time=16 ms
Received regular ping from 198.232.124.192, time=11 ms
Received regular ping from 190.93.243.155, time=11 ms
Received regular ping from 141.101.112.156, time=11 ms
Received regular ping from 104.131.177.131, time=17 ms
Received regular ping from 23.61.6.121, time=11 ms
Received regular ping from 23.15.9.170, time=13 ms
Received regular ping from 23.15.9.146, time=11 ms
Received regular ping from 23.218.120.130, time=14 ms
Received regular ping from 184.107.198.238, time=25 ms
Received regular ping from 69.167.157.64, time=42 ms
Received regular ping from 208.83.141.149, time=30 ms
Failed to receive regular ping from 54.243.120.128, time=0 ms
Failed to receive regular ping from 50.19.238.118, time=0 ms
Received regular ping from 198.61.251.235, time=37 ms
Failed to receive regular ping from 23.21.140.160, time=0 ms
Received regular ping from 172.229.210.229, time=17 ms
Received regular ping from 192.225.208.19, time=54 ms
Received regular ping from 184.28.17.187, time=11 ms
Received regular ping from 184.28.17.184, time=11 ms
Received regular ping from 104.68.137.247, time=11 ms
Received regular ping from 23.15.9.168, time=11 ms
Received regular ping from 23.15.9.153, time=12 ms
Received regular ping from 208.76.140.143, time=21 ms
Received regular ping from 185.32.215.119, time=24 ms
Received regular ping from 185.32.215.118, time=20 ms
Received regular ping from 23.192.160.8, time=14 ms
Received regular ping from 23.192.160.16, time=14 ms
Received regular ping from 104.68.141.142, time=10 ms
Received regular ping from 23.96.48.80, time=17 ms
Received regular ping from 54.225.135.60, time=68 ms
Received regular ping from 104.68.151.122, time=11 ms
Received regular ping from 104.68.129.24, time=12 ms
Received regular ping from 104.130.42.124, time=11 ms
Received regular ping from 54.192.101.117, time=11 ms
Received regular ping from 54.192.101.74, time=11 ms
Received regular ping from 54.230.101.188, time=75 ms
Received regular ping from 54.192.101.105, time=11 ms
Received regular ping from 216.137.33.65, time=11 ms
Received regular ping from 54.192.101.115, time=11 ms
Received regular ping from 54.230.102.131, time=12 ms
Received regular ping from 54.192.101.108, time=17 ms
Received regular ping from 38.126.102.63, time=31 ms
Received regular ping from 23.21.247.46, time=50 ms
Received regular ping from 104.68.145.196, time=11 ms
Received regular ping from 54.164.26.18, time=32 ms
Received regular ping from 54.236.90.146, time=31 ms
Received regular ping from 54.175.58.214, time=21 ms
Failed to receive regular ping from 141.0.172.76, time=0 ms
Received regular ping from 141.0.172.75, time=59 ms
Received regular ping from 54.230.193.103, time=12 ms
Received regular ping from 54.192.192.106, time=13 ms
Received regular ping from 54.192.192.2, time=13 ms
Received regular ping from 54.230.193.33, time=12 ms
Received regular ping from 54.230.194.51, time=13 ms
Received regular ping from 54.230.193.229, time=13 ms
Received regular ping from 54.239.152.183, time=12 ms
Received regular ping from 54.230.194.163, time=12 ms
Received regular ping from 74.121.50.17, time=55 ms
Received regular ping from 104.68.147.112, time=16 ms
Received regular ping from 50.112.124.140, time=80 ms
Received regular ping from 54.214.247.249, time=75 ms
Received regular ping from 54.203.249.114, time=155 ms
Received regular ping from 23.21.237.113, time=115 ms
Failed to receive regular ping from 23.23.142.8, time=0 ms
Received regular ping from 184.73.191.206, time=23 ms
Received regular ping from 54.243.132.122, time=20 ms
Received regular ping from 104.68.139.48, time=11 ms
Received regular ping from 74.112.184.85, time=80 ms
Received regular ping from 74.112.185.182, time=19 ms
Failed to receive regular ping from 216.57.210.200, time=0 ms
Received regular ping from 54.83.196.136, time=33 ms
Failed to receive regular ping from 107.20.187.136, time=0 ms
Received regular ping from 165.193.231.142, time=16 ms
Received regular ping from 194.132.196.212, time=88 ms
Received regular ping from 194.132.198.165, time=88 ms
Received regular ping from 194.132.198.115, time=90 ms
Received regular ping from 23.235.46.192, time=11 ms
Received regular ping from 23.235.39.129, time=22 ms
Received regular ping from 23.192.160.121, time=14 ms
Received regular ping from 23.192.160.152, time=13 ms
